,title,writer,illustrator,genre,story,platform,thumb,url
742,플라워 워 (Flower War),윤준,"홍반장, 김강원, 디윙",소년만화,"<플라워 워> 시즌 3

모든 것이 시작되기 전,
고등학생 김형수는 산골 오지로 로봇 현장 견학을 가게 된다.

현장 학습이 무르익어 화기애애한 분위기 가운데 갑작스런 지진과 함께 괴식물의 습격을 받는다.
순식간에 현장학습은 초토화 되고... 습격을 받던 도중 김형수는 기지를 발휘해 시연 중이던 로봇을 타고
생존자들과 함께 도심지로 향하기로 한다.


<플라워 워> 시즌 2

사막지대와 암반층 등으로 대피해 세워진
견고한 방공호 [아이언 돔].
그 속에서 괴식물들에게 반격의 기회를 노리고 있다.
하지만 시간이 지날 수록 점점 노후화한 장비는 대체되지 않고,
물자는 점점 줄어들어 점점 희망이 사라져가고 있다.

식물에 대한 저항과 연구가 되던 중 식물의 줄기가
지하수를 통해 아이언 돔으로 다가오고 있다는 사실을 알게 되고.

방역대원 디건은 임무 도중 식물에 감염된 동료 로이드를
[아이언 돔]으로 데리고 오게 되면서 전혀 예상치 못한 국면으로 빠져들게 된다.


<플라워 워> 시즌 1 

근 미래. 환경오염으로 인해 지구의 수명이 다해가자 지구는 스스로 고대의 잠 들어있던 수호자(꽃 형태의 생체병기)를 깨운다.

그들은 환경오염의 주범인 인류를 공격하고 문명을 파괴하려 한다.
살아남은 인류는 로봇 방어군을 설립하여 수호자에 대항하기 위한 싸움을 한다.

빈민가 출신에 무뚝뚝한 성격의 신입 로봇 파일럿 케이는 달빛여우부대에 배치를 받아 오게 되고, 
수호자에 대항하여 전투를 하는 도중 조금 다른 형태의 수호자와 조우하게 되는데…",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ewowb/hyF28vYaPD/t42STfqWXp6jpccqw3CGKK&filename=th2,https://page.kakao.com/home?seriesId=54425306
743,홍천신존,소숙,두숙숙,"액션, 무협","진씨가문에 서자 출신으로 살아왔던 서연.

몰래 무공을 쌓았다는 이유와 둘째 형, 진흔의 모함으로 인해 단전이 파괴되고
반 불구가 되어 가문에서 버려진다.

하지만, 우연히 지나가던 백한야가 그를 보게 되었고 그가 자신과 같은 신마혈맥임을 알게 되고
그의 단전과 육체를 회복시켜준다.

그 후, 서연은 백한야를 스승으로 받아들이고 치료를 받는 동안 자신의 내면에 잠들었던
신마혈맥을 깨움과 동시에 엄청난 힘을 가지게 된다.

서연은 자신이 서자 출신이라 핍박하고 차별해왔던 진씨가문에게 복수를 하고
그 곳에 아직 남아있는 자신의 어머니를 구하기 위해 홀로 청림원으로 가 수련을 시작하게 된다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ebcoh/hyEdhImQVj/kWQNaNXffvOrMAvJqaxO61&filename=th2,https://page.kakao.com/home?seriesId=55659909
744,랑환서원: 사상 최강의 선생님이 되다,무죄,각왕,소년만화,"“이 큰 서원의 원장이 바로 나라고?! 근데 왜 제자들이 안 보여?”
평범한 초등학교 선생님인 이환은 우연치 않게 무림세계로 차원 이동을 하게 되고, “랑환서원”의 원장이 된다. 
이제 잘 먹고 잘 살 일만 남은 줄 알았지만, 알고 보니 이 곳은 사람들의 발길이 끊긴 낡은 서원이었다. 
그때, 알 수 없는 목소리에게 제자를 모아오라는 임무를 받게 되는데… 

이환은 과연 랑환서원을 일으켜, 이 세상의 패권을 잡을 수 있을 것인가?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=kUKVn/hyCvmp5Nfv/JR0vLK7OfVlDNklm6LLpXk&filename=th2,https://page.kakao.com/home?seriesId=54369979
745,절세반지로 최강 고수,요경,열동문화,"액션, 무협","세상에 쓸모 없는 물건이란 없다. 둘 곳을 잘못 찾은 물건만 있을 뿐! 

주인공 모용빈는 모용 세가의 소가주로서 돌아가신 할아버지를 위해 5년 동안 경야를 지켰다. 
하지만 5년이 지나 세상 밖에 나와보니 소가주의 자리는 이미 사촌에게 넘어갔고, 여동생도 행방불명 되는 둥 5년 전과는 많은 것이 달라져 있었다.

하루 아침에 모든 걸 잃고 없는 죄를 뒤집어쓴 채 허드렛간에서 쓰레기를 치우는 일을 하게 된 모용빈.
하지만 할아버지에게서 받은 힘은 점점 반지의 형태가 되어 가고, 반지는 점점 많은 능력을 발휘하게 되는데...

쓰레기를 자신의 힘으로 전환하여 무공 수련을 할 수 있다고?
반지의 신비한 힘으로 무예의 최고봉을 노린다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bee9qO/hyCvgKQkRd/Dw2njx7L7ivWwGuSEXKcTK&filename=th2,https://page.kakao.com/home?seriesId=54981210
746,영검산,주화,소막,소년만화,"중국 베스트셀러 유명소설을 원작으로 하여 만화로 만든 작품.

백년 전.
현대에서 타임슬립하여 수선계로 넘어간 주인공 왕루.
전무후무한 공영근(空靈根-아무 특성도 정해지지 않은 영근)의 소유자로 다시 태어났다.
그는 영검파의 승선대회에 참가해 기이한 문제들을 풀어가며 수선계를 정복한다.
하지만 그 과정에서 예측하지 못한 사고가 발생하는데...

그로부터 백년 후.
말법의 혼돈시대가 재림하고... 천명을 타서 이 세상에 태어난 주인공 왕루로 인해
운명은 엉뚱하게 달라진 길로 굴러가기 시작 하는데...!

병맛 쩌는 절세고수 왕루의 모험이 지금 시작된다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=uRBSk/hyEddrBM8A/7C7RudiyxsK2OFlPhOBwvK&filename=th2,https://page.kakao.com/home?seriesId=47945547
747,은향,XIAOYU,GUAZI,소년만화,"장안의 연향각을 운영하고 있는 연향사, 유설하.

폐업시간이 되고 재료를 정리하던 중 설하는 갑자기 서역에서 사악하기로 소문난 흡혈 요괴, 가담에게 목덜미를 물리게 된다.

이 몸뚱아리에 관심이 있을 줄이야 …

설하는 인간도 아니고 요괴도 아닌 자신의 몸에 흥미를 갖는 가담을 자신의 곁에 두기로 한다.

가담은 자신을 억압하고 휘두르는 것 같아 설하를 죽이고 멀리 떠나려고 하지만
계속 해서 자신을 도와주고 지켜주는 그의 모습에 하는 수 없이 같이 있어주기로 한다.

가담을 지켜주는 과정에서 큰 상처를 입은 설하. 하지만 그의 몸은 일반 치료제가 듣지 않는다.

우린 장안을 떠나 청하읍으로 갈거야.

설하를 치료하기 위해 희귀한 재료들을 모으러 여행을 떠나게 되는데 …
과연 그들은 재료들을 모두 모을 수 있을까?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=o8Fwt/hyVkMdewZT/NlPMyPF2mWE7acRsv1Xbf1&filename=th2,https://page.kakao.com/home?seriesId=56566293
748,너만 유혹할래,XJ,LAN KA,로맨스,"정우빈은 인기 최고의 양호 선생님이다.

재벌2세 출신에 뛰어난 인품과 외모는 여러 사람을 반하게 한다.

어릴 때부터 모든 여자들에게 그는 ""백마 탄 왕자”였다.

그러나 새 학기부터 처음 만난 김정아에게 인기투표에서 밀려버린다.

백마 탄 왕자의 체면을 만회하기 위해 정우빈은 인기녀 김정아에게 도전하기로 결심한다.

애인력 MAX의 여선생 X 츤데레 왕자님!! 가슴 두근거리는 로맨틱 코미디가 시작된다.
ⓒXJ/LAN KA",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bpIigO/hyCvfZsoCN/VgOBnOfkfRBqFa1CqHTddk&filename=th2,https://page.kakao.com/home?seriesId=54212356
749,무법지대 : 요괴전쟁,H2O,H2O,소년만화,"인간 세계에 몰래 숨어들어와 살고 있는 요괴! 그 요괴들을 무찌르는 그림자 같은 존재 법력사!
고등학생 남녀 두 주인공, 이상현과 배지현은 서로 자신들이 법력사인것을 숨긴채 평범한 학교 생활을 하고 있다!
하지만 위기에 처한 상현을 구하고자 지현은 마력사의 존재를 들어내게 되고,
상현또한 은둔형 법력사인 것을 알게된다. 두 주인공은 마력사의 통합 조직인 천도회에 가입하여
요괴와의 본격적인 사투를 벌이게 되는데!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=KfTIs/hyCviaaTuO/7WKGboGhZJZBKPcu10s3C0&filename=th2,https://page.kakao.com/home?seriesId=51567925
750,고교음양사,Dragon Culture,Dragon Culture,소년만화,"국내 최고 실력을 가진 음양사 하령은 어느날 예기치 않은 사고로 영혼이
고등학생 강한울의 몸에 들어가게 된다.
몸은 비록 고등학생이지만 그의 염력은 여전히 강력하다.
자신에게 진 구미호도 복수를 하기 위해 고등학생으로 변장하여
하령이 다니는 고등학교에 같이 다니게 되면서, 주변에 요괴들로 인해
발생하는 여러 괴상한 일들을 하나씩 해결해 나가게 되는데...",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bS14na/hyATxALTik/JcK6JAbUxnQZPyUrY6V9p1&filename=th2,https://page.kakao.com/home?seriesId=54508816
751,구원해주소서,숭잉,숭잉,로맨스,"남들의 운명을 보는 능력을 갖고 있는 박신은 태어난 순간 원치 않은 자식이라며 아버지에게 버림받고, 
외할머니의 죽음을 예견해 어머니마저 떠나게 되자 자신이 저주받았다는 트라우마 속에 살고 있다. 

어느 날 갑자기 찾아온 얼굴도 모르고 살던 아버지는 그 능력은 가문 대대로 내려진 저주로 일생에 단 한 번 가문의 저주를 없앨 수 있는 여자가 찾아올 거라 말을 하고… 
 
이후 능력을 이용해 신촌에서 유명한 타로 카페를 운영하던 박신은 점을 보러 온 김수아와 마주치는 순간, 그녀가 자신을 저주로부터 구원해 줄 사람이라고 확신하고 그녀를 붙잡기위해 그녀가 곧 죽을 운명이라는 청천벽력 같은 말을 전하며, 죽음을 피하는 유일한 방법으로 자신과의 연애를 제안하는데… 
 
황당하게 시작된 연애, 과연 두 사람은 저주를 풀고 진정한 사랑을 찾을 수 있을까? 
살기 위해 연애하는 두 사람의 좌충우돌 로맨스 스토리, 구원해주소서!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cgYSq/hyCvd1H7Ny/wNKOvhCbx8sZ88x0PR1U8k&filename=th2,https://page.kakao.com/home?seriesId=55034399
752,악몽게임,케이에스코믹,케이에스코믹,소년만화,"인터넷에 떠도는 <악몽게임>을 플레이하고, 교통사고를 당한 방지원.
눈을 떠보니, 여기는 병원? 그런데 왜, 아무도 없는 거지…?
인간을 집어삼키는 이 게임, 플레이어들은 정말 탈출할 수 있을까.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=fAvNK/hyATq2Ila4/tW2PP5VWackWYgAr0F9BfK&filename=th2,https://page.kakao.com/home?seriesId=54144262
753,영노의 이빨,김현수,김현수,"액션, 무협","번개가 쏟아진 날, 음양의 균형이 깨져 요괴들이 들끓기 시작하였다...
그로인해 가족은 잃은 사냥꾼 '자강'과 사풍흑호를 쫓는 도사 '율'
그들의 퇴마 여정이 시작된다!!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=WCZ9L/hyCvmcE693/BcNzes0vBJdTbNpRwdFIAK&filename=th2,https://page.kakao.com/home?seriesId=54835665
754,핫차!핫차! 차나무生,차나무,차나무,드라마만화,"노는 게 제일 좋아♪♬
어른이 모여라~!
하낫 둘 세엣! 즐거워~!


""어른이 여러분~ 철 든 척 사느냐 무거우 셨죠?
지금 당장 철은 내려놓고 차나무 유치원으로 모여요!""

뜻대로 되는 게 없는 철없는 어른이
차나무의 예측불가 라이프 스토리

<핫차!핫차! 차나무生>.  ",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bhmNUM/hyF21plLqp/vYaGfur0tDtSpUpbkWYKU1&filename=th2,https://page.kakao.com/home?seriesId=55602678
755,세계관 최강자들이 내게 집착한다,김코끼리,ZION,"로맨스, 판타지","간식으로 나온 빵을 오물거리던 열 세살의 어느날, 
달리아 페스테로즈는 문득 자신의 전생을 기억해낸다. 

이곳은 주인공들이 미쳐가는 피폐 여성향 게임 속 세상이고, 
자신은 장차 최고 악당의 여동생으로 태어났다는 것을! 
이대로라면 답도 없다. 가문은 멸문할거고, 나도 덤으로 쓱싹 되겠지. 

그러니 무조건, 가능한 한 빨리 이 가문에서 달아나야 한다! 
'이렇게 된 이상 경계심을 낮춰 도망쳐야겠어!' 

그렇게 가문을 노리는 친척과 능구렁이 같은 황제 등등을 걷어내고 
오빠의 환심을 듬뿍 산 것까지는 좋았는데- 

""내가 달리아와 춤을 추고 싶은데. 뭐가 문제지?"" 
""미안하지만, 내 동생이 낯을 가려서."" 
""달리아는 제가 제일 좋다고 했어요!"" 
어쩐지, 오빠를 너무 길들인 것도 모자라 이 세계 최강자들이 모두 나에게 집착한다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bwcWKj/hzacgEz9PW/pi0KQDVJhdSlg2ihuKu661&filename=th2,https://page.kakao.com/home?seriesId=57944386
756,템빨,"이동욱(REDICE STUDIO),박새날",Team Argo,소년만화,"[신영우 (유저 네임: 그리드)]
세계 최고의 가상 현실 게임 <SATISFY>.

현실에서나, 게임 속에서나, 불운은 항상 그의 곁을 맴도는데....
퀘스트 수행 중 우연히 발견한 게임 속 로또, '파그마의 기서'. 
20억 명이 넘는 유저 중 유일한 최강의 레전드리 직업으로 전직.

""어떻게 아직 살아있는 거지...?!""

""뭐, 특별한 건 없고...""


""템빨이죠.""

지긋지긋한 불운과 악몽 같은 빚쟁이 인생에서 벗어난
최강 플레이어 ""그리드"".
고인물도 울고 갈 끝판왕이 찾아온다!

[<SATISFY>에 접속합니다.]


-------------------------------------------------------
웹툰 <템빨>은 매주 토요일 연재됩니다.
-------------------------------------------------------",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cvdedd/hyCvi2gSmv/Q9RGGjJryjPRhJtOj0HGD0&filename=th2,https://page.kakao.com/home?seriesId=54727849
757,악녀는 모래시계를 되돌린다,"앤트스튜디오,산소비",앤트스튜디오,"로맨스, 판타지","매춘부였던 어머니가 백작과 결혼하며 벼락출세하게 된 아리아.
사치에 물든 삶을 살던 아리아는 여동생 미엘르의 계략에 의해 억울한 죽음을 맞이하게 된다.
죽기 직전, 마치 환상처럼 떨어져 내리는 모래시계를 봄과 동시에 기적처럼 과거로 회귀하게 되는데...!

""저는, 제 동생 미엘르처럼 아주 우아한 사람이 되고 싶어요.""

악녀를 상대하기 위해서는 악녀를 뛰어넘는 악녀가 되어야 한다.
그것이 자신과 자신의 어머니를 죽인 미엘르에게 철저히 복수하기 위해 아리아가 새로운 삶을 살아가기로 한 방식이었다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cCH8G/hyLjdkW9Fc/B40MKKVFLIp2xyFahRkibK&filename=th2,https://page.kakao.com/home?seriesId=54526433
