,title,img_src,url,platform
79,니나의 마법서랍,https://shared-comic.pstatic.net/thumb/webtoon/772401/thumbnail/thumbnail_IMAG10_37107ea5-7086-458e-b4f8-2906192ce9b5.jpg,https://comic.naver.com/webtoon/list?titleId=772401&weekday=tue,naver
80,달콤살벌한 부부,https://shared-comic.pstatic.net/thumb/webtoon/753856/thumbnail/thumbnail_IMAG10_61cd690d-7c5f-449f-8384-f7642c368a04.jpg,https://comic.naver.com/webtoon/list?titleId=753856&weekday=tue,naver
81,집이 없어,https://shared-comic.pstatic.net/thumb/webtoon/721433/thumbnail/thumbnail_IMAG10_e9488dab-e61d-4219-93d2-75737f6be3de.jpg,https://comic.naver.com/webtoon/list?titleId=721433&weekday=tue,naver
82,오피스 누나 이야기,https://shared-comic.pstatic.net/thumb/webtoon/755694/thumbnail/thumbnail_IMAG10_2e14da99-d098-428e-85c7-0879e02a8287.jpg,https://comic.naver.com/webtoon/list?titleId=755694&weekday=tue,naver
83,호랑이 들어와요,https://shared-comic.pstatic.net/thumb/webtoon/757904/thumbnail/thumbnail_IMAG10_7a4f9439-1f09-47fa-a834-b69197b21d30.jpg,https://comic.naver.com/webtoon/list?titleId=757904&weekday=tue,naver
84,원주민 공포만화,https://shared-comic.pstatic.net/thumb/webtoon/698918/thumbnail/thumbnail_IMAG10_1ffbcabb-b5fd-41d8-9500-faaee1d3cbb4.jpg,https://comic.naver.com/webtoon/list?titleId=698918&weekday=tue,naver
85,천마는 평범하게 살 수 없다,https://shared-comic.pstatic.net/thumb/webtoon/774358/thumbnail/thumbnail_IMAG10_6a2f9990-0ff5-47da-aa59-6c1f68954e6f.jpg,https://comic.naver.com/webtoon/list?titleId=774358&weekday=tue,naver
86,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/thumbnail/title_thumbnail_20161031214436_t83x90.jpg,https://comic.naver.com/webtoon/list?titleId=616239&weekday=tue,naver
87,몬스터,https://shared-comic.pstatic.net/thumb/webtoon/771044/thumbnail/thumbnail_IMAG10_bc5980e0-19e8-46da-85f6-99e6a78a139a.jpg,https://comic.naver.com/webtoon/list?titleId=771044&weekday=tue,naver
88,위아더좀비,https://shared-comic.pstatic.net/thumb/webtoon/766648/thumbnail/thumbnail_IMAG10_c081d7c7-0bbe-4815-9596-c486a2fbb013.jpg,https://comic.naver.com/webtoon/list?titleId=766648&weekday=tue,naver
89,하우스키퍼,https://shared-comic.pstatic.net/thumb/webtoon/723046/thumbnail/thumbnail_IMAG10_bcbb3000-5fca-4d1d-b93a-087b03a2a13b.jpg,https://comic.naver.com/webtoon/list?titleId=723046&weekday=tue,naver
90,오늘의 순정망화,https://shared-comic.pstatic.net/thumb/webtoon/716857/thumbnail/thumbnail_IMAG10_fb5f2776-982c-4891-b844-e617a907d5c9.jpg,https://comic.naver.com/webtoon/list?titleId=716857&weekday=tue,naver
91,아이레,https://shared-comic.pstatic.net/thumb/webtoon/754875/thumbnail/thumbnail_IMAG10_de87cbe7-e6f8-4207-9c9b-0b214e99d875.JPG,https://comic.naver.com/webtoon/list?titleId=754875&weekday=tue,naver
92,빌런투킬,https://shared-comic.pstatic.net/thumb/webtoon/765156/thumbnail/thumbnail_IMAG10_47b40549-fbad-4dd3-8f0a-f656256643e3.jpg,https://comic.naver.com/webtoon/list?titleId=765156&weekday=tue,naver
93,견우와 선녀,https://shared-comic.pstatic.net/thumb/webtoon/740034/thumbnail/thumbnail_IMAG10_441329f7-c6b4-48ff-bbc6-025e0d303865.jpg,https://comic.naver.com/webtoon/list?titleId=740034&weekday=tue,naver
94,1을 줄게,https://shared-comic.pstatic.net/thumb/webtoon/773522/thumbnail/thumbnail_IMAG10_bb6edda7-7c52-4f98-b53f-85f9f6bfc5ea.jpg,https://comic.naver.com/webtoon/list?titleId=773522&weekday=tue,naver
95,"플레이, 플리",https://shared-comic.pstatic.net/thumb/webtoon/753853/thumbnail/thumbnail_IMAG10_f5d73c61-e9d0-44a4-836d-2608b3876667.jpg,https://comic.naver.com/webtoon/list?titleId=753853&weekday=tue,naver
96,용왕님의 셰프가 되었습니다,https://shared-comic.pstatic.net/thumb/webtoon/741449/thumbnail/thumbnail_IMAG10_df502277-7a70-45ec-a553-b6d466a2e0f5.jpg,https://comic.naver.com/webtoon/list?titleId=741449&weekday=tue,naver
97,올가미,https://shared-comic.pstatic.net/thumb/webtoon/732988/thumbnail/thumbnail_IMAG10_c01143c2-ed1c-4385-835c-5c5994f75ff7.jpg,https://comic.naver.com/webtoon/list?titleId=732988&weekday=tue,naver
98,정년이,https://shared-comic.pstatic.net/thumb/webtoon/726214/thumbnail/thumbnail_IMAG10_e673dd9c-d2e3-4926-96aa-fb5ed2de499b.jpg,https://comic.naver.com/webtoon/list?titleId=726214&weekday=tue,naver
99,아이즈,https://shared-comic.pstatic.net/thumb/webtoon/767908/thumbnail/thumbnail_IMAG10_aa8a4061-121a-47c3-b33a-724c632165f7.jpg,https://comic.naver.com/webtoon/list?titleId=767908&weekday=tue,naver
100,3cm 헌터,https://shared-comic.pstatic.net/thumb/webtoon/733458/thumbnail/thumbnail_IMAG10_28672aca-7303-4e2a-8ad3-b14f6c449455.jpg,https://comic.naver.com/webtoon/list?titleId=733458&weekday=tue,naver
101,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/thumbnail/thumbnail_IMAG10_6703cec5-78ee-4a87-9362-e46b6763b432.jpg,https://comic.naver.com/webtoon/list?titleId=654138&weekday=tue,naver
102,제로게임,https://shared-comic.pstatic.net/thumb/webtoon/676695/thumbnail/thumbnail_IMAG10_e908df03-8da8-4ab3-a9de-c9eff525e5ab.jpg,https://comic.naver.com/webtoon/list?titleId=676695&weekday=tue,naver
103,성인초딩,https://shared-comic.pstatic.net/thumb/webtoon/755601/thumbnail/thumbnail_IMAG10_edafaf1f-bcea-4569-b16a-0d557e11a5d9.jpg,https://comic.naver.com/webtoon/list?titleId=755601&weekday=tue,naver
104,이상형은 아닙니다,https://shared-comic.pstatic.net/thumb/webtoon/776093/thumbnail/thumbnail_IMAG10_be5d14cd-9ef2-4271-a496-e805c1e2ba09.jpg,https://comic.naver.com/webtoon/list?titleId=776093&weekday=tue,naver
105,나타나주세요!,https://shared-comic.pstatic.net/thumb/webtoon/770068/thumbnail/thumbnail_IMAG10_542bf5f9-1d11-430b-ab3b-de6498a8eac6.jpg,https://comic.naver.com/webtoon/list?titleId=770068&weekday=tue,naver
106,빅맨,https://shared-comic.pstatic.net/thumb/webtoon/753839/thumbnail/thumbnail_IMAG10_d03af743-513a-4abe-af8a-28a1e623facb.jpg,https://comic.naver.com/webtoon/list?titleId=753839&weekday=tue,naver
107,연우의 순정,https://shared-comic.pstatic.net/thumb/webtoon/752532/thumbnail/thumbnail_IMAG10_b2862352-4ffb-495b-97f3-91f9d0f4e4ae.jpg,https://comic.naver.com/webtoon/list?titleId=752532&weekday=tue,naver
108,악인,https://shared-comic.pstatic.net/thumb/webtoon/759924/thumbnail/thumbnail_IMAG10_998053f8-d627-4b53-a08f-9664f4dee0b8.jpg,https://comic.naver.com/webtoon/list?titleId=759924&weekday=tue,naver
109,교환학생,https://shared-comic.pstatic.net/thumb/webtoon/778228/thumbnail/thumbnail_IMAG10_2447a95e-3e6a-491f-b051-ccfe885316a0.jpg,https://comic.naver.com/webtoon/list?titleId=778228&weekday=tue,naver
110,숲속의 담,https://shared-comic.pstatic.net/thumb/webtoon/738145/thumbnail/thumbnail_IMAG10_7c33c185-5110-4c83-9f42-ad2a6951c359.jpg,https://comic.naver.com/webtoon/list?titleId=738145&weekday=tue,naver
111,열녀박씨 계약결혼뎐,https://shared-comic.pstatic.net/thumb/webtoon/761601/thumbnail/thumbnail_IMAG10_5c82ba0c-4f5a-48ef-9847-f7b77e1808f8.jpg,https://comic.naver.com/webtoon/list?titleId=761601&weekday=tue,naver
112,나의 플랏메이트,https://shared-comic.pstatic.net/thumb/webtoon/762073/thumbnail/thumbnail_IMAG10_424bd290-657d-4c68-9555-6f3d33e54ed9.jpg,https://comic.naver.com/webtoon/list?titleId=762073&weekday=tue,naver
113,기밀입니다,https://shared-comic.pstatic.net/thumb/webtoon/780151/thumbnail/thumbnail_IMAG10_f4e69caa-309c-4ffb-bb94-66897f32968c.jpg,https://comic.naver.com/webtoon/list?titleId=780151&weekday=tue,naver
114,그녀석 정복기,https://shared-comic.pstatic.net/thumb/webtoon/770477/thumbnail/thumbnail_IMAG10_2dfa7431-9083-4a10-81a9-21e38950beb3.jpg,https://comic.naver.com/webtoon/list?titleId=770477&weekday=tue,naver
115,기계증식증,https://shared-comic.pstatic.net/thumb/webtoon/774504/thumbnail/thumbnail_IMAG10_d149ad42-763d-49ce-8e68-2acea9e6f76a.jpg,https://comic.naver.com/webtoon/list?titleId=774504&weekday=tue,naver
