,title,illustrator,writer,platform,url,img_src,genre
102,타치바나 백작,활기,활기,lezhin,https://www.lezhin.com/ko/comic/tachibanabl,https://ccdn.lezhin.com/v2/comics/5878601020145664/images/thumbnails/1,bl
103,단금지교,핑푸,핑푸,lezhin,https://www.lezhin.com/ko/comic/dangeum_jigyo,https://ccdn.lezhin.com/v2/comics/5778995370655744/images/thumbnails/1,bl
104,배달부들,우주,우주,lezhin,https://www.lezhin.com/ko/comic/qr,https://ccdn.lezhin.com/v2/comics/4865266188943360/images/thumbnails/1,drama
105,LOVE WINS,목도리,목도리,lezhin,https://www.lezhin.com/ko/comic/lovewins,https://ccdn.lezhin.com/v2/comics/4527189402124288/images/thumbnails/1,gl
106,머쉬룸 스프,부발,부발,lezhin,https://www.lezhin.com/ko/comic/mushroomsoup,https://ccdn.lezhin.com/v2/comics/6614679117758464/images/thumbnails/1,fantasy
107,왓치가이,ASURA,마사토끼,lezhin,https://www.lezhin.com/ko/comic/watchguy,https://ccdn.lezhin.com/v2/comics/4625200343023616/images/thumbnails/1,drama
108,달의 상자,김달,김달,lezhin,https://www.lezhin.com/ko/comic/dalbox,https://ccdn.lezhin.com/v2/comics/6014243980443648/images/thumbnails/1,fantasy
109,국제결혼 절대로 하지 마라,쑤,쑤,lezhin,https://www.lezhin.com/ko/comic/never_marry_a_foreigner,https://ccdn.lezhin.com/v2/comics/6631616049119232/images/thumbnails/1,day
110,킹스메이커,"강지영,하가","강지영,하가",lezhin,https://www.lezhin.com/ko/comic/kingsmaker,https://ccdn.lezhin.com/v2/comics/5172685072760832/images/thumbnails/1,bl
111,피장파장의 오류,나뭇,나뭇,lezhin,https://www.lezhin.com/ko/comic/you_too,https://ccdn.lezhin.com/v2/comics/6399994036813824/images/thumbnails/1,bl
112,1미터 사이,김병관,이은정,lezhin,https://www.lezhin.com/ko/comic/1m,https://ccdn.lezhin.com/v2/comics/5950656923107328/images/thumbnails/1,romance
113,차린 건 없지만,심모람,심모람,lezhin,https://www.lezhin.com/ko/comic/meal,https://ccdn.lezhin.com/v2/comics/5186358298083328/images/thumbnails/1,day
114,차린 건 없지만,심모람,심모람,lezhin,https://www.lezhin.com/ko/comic/meal,https://ccdn.lezhin.com/v2/comics/5186358298083328/images/thumbnails/1,day
115,차린 건 없지만,심모람,심모람,lezhin,https://www.lezhin.com/ko/comic/meal,https://ccdn.lezhin.com/v2/comics/5186358298083328/images/thumbnails/1,day
116,차린 건 없지만,심모람,심모람,lezhin,https://www.lezhin.com/ko/comic/meal,https://ccdn.lezhin.com/v2/comics/5186358298083328/images/thumbnails/1,day
117,니 친구 김저키,김저키,김저키,lezhin,https://www.lezhin.com/ko/comic/kimjerky,https://ccdn.lezhin.com/v2/comics/5118126189576192/images/thumbnails/1,day
118,바람,반메,반메,lezhin,https://www.lezhin.com/ko/comic/wind,https://ccdn.lezhin.com/v2/comics/6400253992501248/images/thumbnails/1,fantasy
119,풀스 리마스터,박담,영하,lezhin,https://www.lezhin.com/ko/comic/fools_re,https://ccdn.lezhin.com/v2/comics/6522308882137088/images/thumbnails/1,bl
120,4와 2분의 1 정거장,팀만나,팀만나,lezhin,https://www.lezhin.com/ko/comic/station,https://ccdn.lezhin.com/v2/comics/6444206006337536/images/thumbnails/1,bl
121,주인의 사정[개정판],WAJE,찐밤,lezhin,https://www.lezhin.com/ko/comic/jooin_15,https://ccdn.lezhin.com/v2/comics/5669970438848512/images/thumbnails/1,bl
122,꽃점 봐 드립니다,주은,주은,lezhin,https://www.lezhin.com/ko/comic/flowertaro,https://ccdn.lezhin.com/v2/comics/6128037428264960/images/thumbnails/1,drama
123,비 갠 뒤 우리들을 따라,라쿠타쇼코,라쿠타쇼코,lezhin,https://www.lezhin.com/ko/comic/aftertherain,https://ccdn.lezhin.com/v2/comics/5784277577433088/images/thumbnails/1,bl
124,살맛 : 전생에 나라를 구했습니다[개정판],스튜디오스텔라즈,스튜디오스텔라즈,lezhin,https://www.lezhin.com/ko/comic/salmat_15,https://ccdn.lezhin.com/v2/comics/5420909429325824/images/thumbnails/1,romance
125,Teach Me!,뉴라,뉴라,lezhin,https://www.lezhin.com/ko/comic/teachme,https://ccdn.lezhin.com/v2/comics/5411508990312448/images/thumbnails/1,bl
126,삐딱한 기억 사전,김팍새,김팍새,lezhin,https://www.lezhin.com/ko/comic/crooked_pedia,https://ccdn.lezhin.com/v2/comics/5487399481769984/images/thumbnails/1,day
127,바리데기 별자국,김보통,김보통,lezhin,https://www.lezhin.com/ko/comic/baridegi,https://ccdn.lezhin.com/v2/comics/4520271553298432/images/thumbnails/1,fantasy
128,한여름 밤의 꿈,룡키,박연조,lezhin,https://www.lezhin.com/ko/comic/midsummer,https://ccdn.lezhin.com/v2/comics/5600310336225280/images/thumbnails/1,fantasy
129,한여름 밤의 꿈,룡키,박연조,lezhin,https://www.lezhin.com/ko/comic/midsummer,https://ccdn.lezhin.com/v2/comics/5600310336225280/images/thumbnails/1,fantasy
130,한여름 밤의 꿈,룡키,박연조,lezhin,https://www.lezhin.com/ko/comic/midsummer,https://ccdn.lezhin.com/v2/comics/5600310336225280/images/thumbnails/1,fantasy
131,한여름 밤의 꿈,룡키,박연조,lezhin,https://www.lezhin.com/ko/comic/midsummer,https://ccdn.lezhin.com/v2/comics/5600310336225280/images/thumbnails/1,fantasy
132,아이싱,스튜디오웨이브,스튜디오웨이브,lezhin,https://www.lezhin.com/ko/comic/icing,https://ccdn.lezhin.com/v2/comics/6550274492923904/images/thumbnails/1,action
133,바나나툰,와나나,와나나,lezhin,https://www.lezhin.com/ko/comic/bananatoon,https://ccdn.lezhin.com/v2/comics/6551967191793664/images/thumbnails/1,day
134,히어로즈 플랜비,인디고,인디고,lezhin,https://www.lezhin.com/ko/comic/planb,https://ccdn.lezhin.com/v2/comics/312/images/thumbnails/1,action
135,집사랑,김첨지,김첨지,lezhin,https://www.lezhin.com/ko/comic/butlove,https://ccdn.lezhin.com/v2/comics/6456906317627392/images/thumbnails/1,bl
136,돌아올 땐 해일같이,티오비,티오비,lezhin,https://www.lezhin.com/ko/comic/likeatsunami,https://ccdn.lezhin.com/v2/comics/5742475241193472/images/thumbnails/1,action
137,이름 없는 가게,하몽,하몽,lezhin,https://www.lezhin.com/ko/comic/noname_shop,https://ccdn.lezhin.com/v2/comics/5967542155214848/images/thumbnails/1,fantasy
138,방과후에 3,권골수,권골수,lezhin,https://www.lezhin.com/ko/comic/afterschool3,https://ccdn.lezhin.com/v2/comics/6657732865032192/images/thumbnails/1,mystery
139,구최애로부터 비밀을 사수하라!,네치,선마,lezhin,https://www.lezhin.com/ko/comic/exonepick,https://ccdn.lezhin.com/v2/comics/6430096279011328/images/thumbnails/1,romance
140,소년이 소년에게,엠제이,엠제이,lezhin,https://www.lezhin.com/ko/comic/dear_boy,https://ccdn.lezhin.com/v2/comics/6402044966010880/images/thumbnails/1,bl
141,일어나서 사랑을 시작해,토너진,토너진,lezhin,https://www.lezhin.com/ko/comic/wake_up,https://ccdn.lezhin.com/v2/comics/5099211312922624/images/thumbnails/1,bl
142,헌터의 약혼자로 살아남기,은나,서하,lezhin,https://www.lezhin.com/ko/comic/hunterlover,https://ccdn.lezhin.com/v2/comics/6561586036146176/images/thumbnails/1,romance
143,아르카나 판타지,포엠,유희,lezhin,https://www.lezhin.com/ko/comic/arcana_fantasy,https://ccdn.lezhin.com/v2/comics/6657233319231488/images/thumbnails/1,fantasy
144,전설의 과학도들,김보통,김보통,lezhin,https://www.lezhin.com/ko/comic/kimbotong_wabtoon,https://ccdn.lezhin.com/v2/comics/5914872409817088/images/thumbnails/1,drama
145,레바툰,레바,레바,lezhin,https://www.lezhin.com/ko/comic/revatoon,https://ccdn.lezhin.com/v2/comics/260/images/thumbnails/1,day
146,A와 B의 초상,두긍,두긍,lezhin,https://www.lezhin.com/ko/comic/portrait,https://ccdn.lezhin.com/v2/comics/6735413248917504/images/thumbnails/1,bl
147,매드 독,하리보,하리보,lezhin,https://www.lezhin.com/ko/comic/mad_dog,https://ccdn.lezhin.com/v2/comics/5290374773145600/images/thumbnails/1,bl
148,나는 너의 귀여운 카피캣!,마롭-믹,마롭-믹,lezhin,https://www.lezhin.com/ko/comic/copycat,https://ccdn.lezhin.com/v2/comics/5305536612728832/images/thumbnails/1,bl
149,하루종일 조아영,김맹,김맹,lezhin,https://www.lezhin.com/ko/comic/joayoung,https://ccdn.lezhin.com/v2/comics/4537933260652544/images/thumbnails/1,day
150,친하게 지내자,영일,영일,lezhin,https://www.lezhin.com/ko/comic/together,https://ccdn.lezhin.com/v2/comics/4807559635271680/images/thumbnails/1,day
151,2주간 재워주세요,은하이,은하이,lezhin,https://www.lezhin.com/ko/comic/2weeks,https://ccdn.lezhin.com/v2/comics/5053488885465088/images/thumbnails/1,drama
152,블랙보이,노커,노커,lezhin,https://www.lezhin.com/ko/comic/blackboy,https://ccdn.lezhin.com/v2/comics/235/images/thumbnails/1,fantasy
